full_classification	GM1a_eukulele_ALL.txt	GM4c_eukulele_ALL.txt	GM4a_eukulele_ALL.txt	GM1c_eukulele_ALL.txt	GM4b_eukulele_ALL.txt	GM1b_eukulele_ALL.txt
Eukaryota; Amoebozoa; Lobosa; Lobosa_X; Stygamoebida	41.66230000000001	443.28066000000007	338.52503999999993	44.54062	328.86333	99.76822
Eukaryota; Amoebozoa; Lobosa; Lobosa_X; Stygamoebida; Stygamoebida_X	21.88966	27.38464	71.87127	11.20906	15.16967	53.48378999999999
Eukaryota; Amoebozoa; Lobosa; Lobosa_X; Stygamoebida; Stygamoebida_X; Stygamoebida_XX	6.44174	2.61789	8.20847	6.214950000000001	3.2057900000000004	9.35214
Eukaryota; Amoebozoa; Lobosa; Lobosa_X; Trichosida	526.87423	308.86955	872.3631700000002	337.05870000000004	391.5682100000001	749.91557
Eukaryota; Amoebozoa; Lobosa; Lobosa_X; Trichosida; Trichosidae	19.854720000000004	9.83417	43.43731	3.38479	47.35132999999998	57.42112
Eukaryota; Amoebozoa; Lobosa; Lobosa_X; Trichosida; Trichosidae; Trichosphaerium	4.50921	1.27397	4.82991	3.37198	4.11083	7.92829
Eukaryota; Amoebozoa; Lobosa; Tubulinea	327.80916	885.4339400000001	1072.23731	281.74849	383.14165	753.83862
Eukaryota; Amoebozoa; Lobosa; Tubulinea; Arcellinida	117.89396	32.528420000000004	97.9795	46.76666	101.22007	49.50697
Eukaryota; Amoebozoa; Lobosa; Tubulinea; Arcellinida; Arcellinida_X	21.74322	15.03222	38.18324	1.37328	61.07034	37.36532
Eukaryota; Amoebozoa; Lobosa; Tubulinea; Arcellinida; Arcellinida_X; Sexangularia	29.9951	6.89216	106.0434	10.173380000000002	10.22064	10.20635
Eukaryota; Archaeplastida	404.0792	234.37226	199.59894	401.4991100000001	427.82456	787.1456399999998
Eukaryota; Archaeplastida; Chlorophyta	5672.486919999998	5900.729980000001	6296.70814	5691.881730000001	7670.534279999997	5431.222519999997
Eukaryota; Archaeplastida; Chlorophyta; Chlorodendrophyceae	5905.731269999999	4230.526189999998	4791.851960000002	4403.682969999998	3958.95307	3007.51956
Eukaryota; Archaeplastida; Chlorophyta; Chlorodendrophyceae; Chlorodendrales	755.3113199999997	988.82726	1429.5053300000002	2107.84699	1485.3334400000003	811.3394399999997
Eukaryota; Archaeplastida; Chlorophyta; Chlorodendrophyceae; Chlorodendrales; Chlorodendraceae	23.77147	95.86710999999998	124.54547	28.74939	152.25841000000003	117.93499000000004
Eukaryota; Archaeplastida; Chlorophyta; Chlorophyceae	8414.423889999998	8676.526929999996	10974.714780000004	10141.317410000009	12327.74153	11681.678330000015
Eukaryota; Archaeplastida; Chlorophyta; Chlorophyceae; Chlamydomonadales	5794.108179999999	6590.5545600000005	7499.679300000007	6638.998210000003	8606.981559999998	7842.609480000005
Eukaryota; Archaeplastida; Chlorophyta; Chlorophyceae; Chlamydomonadales; Chlamydomonadales_X	126.55713	114.17138	555.94774	83.43638000000003	684.8697099999995	458.9835400000001
Eukaryota; Archaeplastida; Chlorophyta; Chlorophyceae; Chlamydomonadales; Chlamydomonadales_X; Chlamydomonas	17.31664	8.03224	14.023969999999998	8.160860000000001	32.72034	23.09942
Eukaryota; Archaeplastida; Chlorophyta; Chlorophyceae; Chlamydomonadales; Chlamydomonadales_X; Dunaliella	3.14786	4.76596	13.06764	4.80714	2.12715	3.59864
Eukaryota; Archaeplastida; Chlorophyta; Chlorophyceae; Chlamydomonadales; Chlamydomonadales_X; Polytomella	23.58889			0.85294	3.03788	
Eukaryota; Archaeplastida; Chlorophyta; Chlorophyta_X	976.81455	808.6244400000002	751.8794899999998	676.41314	757.29427	493.87002
Eukaryota; Archaeplastida; Chlorophyta; Chlorophyta_X; Chlorophyta_XX	43.97419000000001	34.00067	230.95451	29.57421	129.31135999999998	61.51807
Eukaryota; Archaeplastida; Chlorophyta; Chlorophyta_X; Chlorophyta_XX; Chlorophyta_XXX	1.72973	149.21576	533.78528	0.0	282.87508	11.25697
Eukaryota; Archaeplastida; Chlorophyta; Chloropicophyceae	6841.624360000005	6157.301390000001	6286.4796400000005	6164.035869999999	8256.644569999995	3736.96308
Eukaryota; Archaeplastida; Chlorophyta; Chloropicophyceae; Chloropicales	3951.73588	6266.128449999998	6026.64963	3938.71729	4968.250460000001	2767.586439999999
Eukaryota; Archaeplastida; Chlorophyta; Chloropicophyceae; Chloropicales; Chloropicaceae	2586.47056	524.02731	867.55277	396.34553	615.48672	910.04404
Eukaryota; Archaeplastida; Chlorophyta; Chloropicophyceae; Chloropicales; Chloropicaceae; Chloroparvula	1.28571	4.30555	2.4962	6.66678	12.24403	19.06058
Eukaryota; Archaeplastida; Chlorophyta; Chloropicophyceae; Chloropicales; Chloropicaceae; Chloroparvula; Chloroparvula japonica	1.11111					
Eukaryota; Archaeplastida; Chlorophyta; Chloropicophyceae; Chloropicales; Chloropicaceae; Chloropicon	193.3948	50.16002	355.47926	1167.1319	222.04086	76.37199
Eukaryota; Archaeplastida; Chlorophyta; Chloropicophyceae; Chloropicales; Chloropicaceae; Chloropicon; Chloropicon mariensis	179.38747	57.03455	15.00833	2.63964	58.418580000000006	56.67676999999999
Eukaryota; Archaeplastida; Chlorophyta; Mamiellophyceae	15706.053660000003	18687.088170000006	16270.576649999988	16179.619709999992	16969.349789999997	10738.177159999996
Eukaryota; Archaeplastida; Chlorophyta; Mamiellophyceae; Dolichomastigales	5433.784549999999	9960.601749999998	7949.511220000002	6901.7063100000005	7272.685960000002	6133.368030000002
Eukaryota; Archaeplastida; Chlorophyta; Mamiellophyceae; Dolichomastigales; Crustomastigaceae	28.41507	8.50232	18.02417	3.22592	34.00721	12.47737
Eukaryota; Archaeplastida; Chlorophyta; Mamiellophyceae; Dolichomastigales; Crustomastigaceae; Crustomastix	0.6129	2.13953	6.13983	3.50822	15.83058	31.84421
Eukaryota; Archaeplastida; Chlorophyta; Mamiellophyceae; Dolichomastigales; Crustomastigaceae; Crustomastix; Crustomastix stigmata	5.95699				9.11699	
Eukaryota; Archaeplastida; Chlorophyta; Mamiellophyceae; Dolichomastigales; Dolichomastigaceae	2496.88976	3862.7853999999993	2094.36056	3215.513520000001	1670.75203	1951.18606
Eukaryota; Archaeplastida; Chlorophyta; Mamiellophyceae; Dolichomastigales; Dolichomastigaceae; Dolichomastix	146.82870000000003	38.37118	37.60251	4.19846	6.50439	15.21845
Eukaryota; Archaeplastida; Chlorophyta; Mamiellophyceae; Mamiellales	2849.4910400000003	4790.763480000003	3562.9747700000025	2504.2749699999995	5015.56836	1765.7919700000004
Eukaryota; Archaeplastida; Chlorophyta; Mamiellophyceae; Mamiellales; Bathycoccaceae	458.03328	28.055770000000003	35.10868	610.3414	48.12583000000001	383.72004
Eukaryota; Archaeplastida; Chlorophyta; Mamiellophyceae; Mamiellales; Mamiellaceae	50.89894	136.95314	178.08694000000003	23.032499999999995	92.77164	80.51132000000001
Eukaryota; Archaeplastida; Chlorophyta; Mamiellophyceae; Mamiellales; Mamiellaceae; Mantoniella	109.34816	1.27273	14.43316	53.64102	4.33969	6.28745
Eukaryota; Archaeplastida; Chlorophyta; Mamiellophyceae; Mamiellales; Mamiellaceae; Micromonas	0.0		14.24443	13.57836	1.61778	14.46491
Eukaryota; Archaeplastida; Chlorophyta; Nephroselmidophyceae	6709.399640000002	5353.146379999998	7652.918080000006	5993.12718	5337.579689999997	5374.361580000001
Eukaryota; Archaeplastida; Chlorophyta; Nephroselmidophyceae; Nephroselmidales	6418.2572	9245.997870000005	6947.070629999997	8276.438509999998	5501.305680000002	5707.773430000002
Eukaryota; Archaeplastida; Chlorophyta; Nephroselmidophyceae; Nephroselmidales; Nephroselmidales_X	21.72257	16.177639999999997	43.71201	283.77241	81.00752999999999	73.08375
Eukaryota; Archaeplastida; Chlorophyta; Nephroselmidophyceae; Nephroselmidales; Nephroselmidales_X; Nephroselmis	6.20041	7.66244	13.02366	0.47571	4.46916	24.29372
Eukaryota; Archaeplastida; Chlorophyta; Palmophyllophyceae	1705.3507499999998	876.9282699999999	1163.3971700000002	917.18989	1143.0487800000003	944.07344
Eukaryota; Archaeplastida; Chlorophyta; Palmophyllophyceae; Prasinococcales	427.1628500000001	622.9042400000001	534.2072300000001	631.7366800000002	430.55744	407.68359
Eukaryota; Archaeplastida; Chlorophyta; Palmophyllophyceae; Prasinococcales; Prasinococcales-Clade-A	7.16795	7.81281	29.387480000000004	1.15556	19.10524	24.22385000000001
Eukaryota; Archaeplastida; Chlorophyta; Palmophyllophyceae; Prasinococcales; Prasinococcales-Clade-B	35.69162	30.223720000000004	37.61285	15.31922	40.63906000000001	35.44009
Eukaryota; Archaeplastida; Chlorophyta; Palmophyllophyceae; Prasinococcales; Prasinococcales-Clade-B; Prasinoderma	2.14544	39.915670000000006	6.95457	0.88479	8.94229	5.9563500000000005
Eukaryota; Archaeplastida; Chlorophyta; Picocystophyceae	3091.1250000000005	3880.4818300000006	3771.71775	2825.0801100000003	1848.02978	2606.50475
Eukaryota; Archaeplastida; Chlorophyta; Picocystophyceae; Picocystales	127.15806	139.0607	243.14063	336.5766699999999	264.94813	386.77357
Eukaryota; Archaeplastida; Chlorophyta; Picocystophyceae; Picocystales; Picocystaceae	89.55847999999999	18.214080000000003	80.23119999999999	10.36412	30.51679	17.084860000000003
Eukaryota; Archaeplastida; Chlorophyta; Picocystophyceae; Picocystales; Picocystaceae; Picocystis	4.65977	2.1758	6.60526	1.34409	14.54176	57.98802
Eukaryota; Archaeplastida; Chlorophyta; Prasino-Clade-V	4891.839919999999	1474.9515700000004	2874.7490500000004	2505.58367	2449.79543	1858.56637
Eukaryota; Archaeplastida; Chlorophyta; Prasino-Clade-V; Pseudoscourfieldiales	3704.335280000001	6623.444929999999	5810.1719	3951.11015	4133.89116	7908.569149999999
Eukaryota; Archaeplastida; Chlorophyta; Prasino-Clade-V; Pseudoscourfieldiales; Pycnococcaceae	753.9912300000001	891.60034	2205.42554	690.29323	1099.46205	917.38559
Eukaryota; Archaeplastida; Chlorophyta; Prasino-Clade-V; Pseudoscourfieldiales; Pycnococcaceae; Pycnococcus	0.24074	118.73988	965.64696		414.53960000000006	15.15606
Eukaryota; Archaeplastida; Chlorophyta; Pyramimonadales	7030.28236	7288.64613	6906.257560000003	6169.458950000001	6153.750889999992	4333.488539999999
Eukaryota; Archaeplastida; Chlorophyta; Pyramimonadales; Pyramimonadales_X	543.6023600000001	1008.67021	1182.29813	589.7440399999999	1180.8987100000004	549.5436900000001
Eukaryota; Archaeplastida; Chlorophyta; Pyramimonadales; Pyramimonadales_X; Pyramimonadales_XX	120.11763	133.77972	189.67363	43.00477000000001	135.71316	160.8481
Eukaryota; Archaeplastida; Chlorophyta; Pyramimonadales; Pyramimonadales_X; Pyramimonadales_XX; Pterosperma	0.31301	6.20247		9.87356		6.26667
Eukaryota; Archaeplastida; Chlorophyta; Pyramimonadales; Pyramimonadales_X; Pyramimonadales_XX; Pyramimonas	11.73238	9.87315	39.92869	11.71967	54.690810000000006	47.8513
Eukaryota; Archaeplastida; Chlorophyta; Trebouxiophyceae	1605.5187899999996	1617.3091800000002	2494.544719999999	1837.2260400000005	2346.644070000001	1933.00295
Eukaryota; Archaeplastida; Chlorophyta; Trebouxiophyceae; Chlorellales	169.97039999999998	652.1808599999999	872.3825899999998	261.94562	972.2620600000004	610.72509
Eukaryota; Archaeplastida; Chlorophyta; Trebouxiophyceae; Chlorellales; Chlorellales_X	23.22176	14.24711	18.978910000000003	12.04561	36.39912	7.84157
Eukaryota; Archaeplastida; Chlorophyta; Trebouxiophyceae; Chlorellales; Chlorellales_X; Picochlorum	242.97074	3.16312	190.11769	42.88041	17.18358	729.75299
Eukaryota; Archaeplastida; Chlorophyta; Trebouxiophyceae; Prasiolales	201.79589	96.6234	304.8675599999999	231.5986	461.0198400000001	363.8896399999998
Eukaryota; Archaeplastida; Chlorophyta; Trebouxiophyceae; Prasiolales; Prasiolales_X	3.15261	15.6484	26.149330000000003	3.28842	57.15412	28.301150000000003
Eukaryota; Archaeplastida; Glaucophyta	203.03127	65.31188999999999	174.44661	129.94257	109.45465	107.16978999999998
Eukaryota; Archaeplastida; Glaucophyta; Glaucocystophyceae	10310.794579999994	11422.021960000004	9813.28746	10618.249499999998	8670.235459999996	10076.981999999993
Eukaryota; Archaeplastida; Glaucophyta; Glaucocystophyceae; Glaucocystophytes	5429.30519	5527.525750000001	5789.385529999997	4179.377339999999	4979.041109999998	2923.7046299999997
Eukaryota; Archaeplastida; Glaucophyta; Glaucocystophyceae; Glaucocystophytes; Cyanoptycaceae	1442.3218900000002	44.97506	199.89466	485.58087000000006	119.10509999999996	1231.8164499999996
Eukaryota; Archaeplastida; Glaucophyta; Glaucocystophyceae; Glaucocystophytes; Cyanoptycaceae; Cyanoptyche	12.5956	163.06169	20.22001	8.478480000000001	26.91822	31.15078
Eukaryota; Archaeplastida; Glaucophyta; Glaucocystophyceae; Glaucocystophytes; Glaucocystophytes_X	57.70758	172.38923999999994	108.71675000000003	136.33136000000002	132.72074999999998	167.74668000000003
Eukaryota; Archaeplastida; Glaucophyta; Glaucocystophyceae; Glaucocystophytes; Glaucocystophytes_X; Gloeochaete	40.85258	25.10148	47.26217000000001	12.26552	41.68205000000001	53.17828
Eukaryota; Archaeplastida; Rhodophyta	816.16639	1247.6064199999998	1516.3735200000008	280.32915	815.6849599999999	417.9067499999999
Eukaryota; Archaeplastida; Rhodophyta; Compsopogonophyceae	3077.4870600000013	1790.9219100000005	3073.5276400000016	3049.724400000001	2393.736919999999	2228.042570000001
Eukaryota; Archaeplastida; Rhodophyta; Compsopogonophyceae; Compsopogonales	25.53648	123.82036	203.79057	38.53009	149.09387000000004	57.69316
Eukaryota; Archaeplastida; Rhodophyta; Compsopogonophyceae; Compsopogonales; Compsopogonales_X	8.28694	253.11554	284.30051999999995	259.53563	313.31653	742.09119
Eukaryota; Archaeplastida; Rhodophyta; Compsopogonophyceae; Compsopogonales; Compsopogonales_X; Compsopogon	0.18384		7.71122	0.19896	9.80905	5.58749
Eukaryota; Archaeplastida; Rhodophyta; Compsopogonophyceae; Erythropeltidales	1262.3931500000006	558.1738300000001	751.1434899999997	1154.3681399999996	934.07053	1065.0267299999998
Eukaryota; Archaeplastida; Rhodophyta; Compsopogonophyceae; Erythropeltidales; Erythropeltidales_X	9.40219	73.05905	76.27079	8.390799999999999	400.19091	31.70712
Eukaryota; Archaeplastida; Rhodophyta; Compsopogonophyceae; Erythropeltidales; Erythropeltidales_X; Madagascaria	2.0776000000000003		4.36847	0.93769	14.9777	13.107399999999998
Eukaryota; Archaeplastida; Rhodophyta; Porphyridiophyceae	1803.63145	1365.09204	2531.539310000001	992.51887	2192.65937	1592.2843999999996
Eukaryota; Archaeplastida; Rhodophyta; Porphyridiophyceae; Porphyridiales	388.9688900000001	252.45059	1656.08453	360.23296	1262.0506900000005	1177.5613800000003
Eukaryota; Archaeplastida; Rhodophyta; Porphyridiophyceae; Porphyridiales; Porphyridiaceae	31.589160000000003	16.94312	21.8487	21.6336	77.08106000000001	16.48007
Eukaryota; Archaeplastida; Rhodophyta; Porphyridiophyceae; Porphyridiales; Porphyridiaceae; Erythrolobus	0.05405		7.81288	4.44295		8.35021
Eukaryota; Archaeplastida; Rhodophyta; Porphyridiophyceae; Porphyridiales; Porphyridiales_X	76.99852999999999	27.75982	545.4966800000001	52.21707000000001	838.2303599999998	624.4360400000002
Eukaryota; Archaeplastida; Rhodophyta; Porphyridiophyceae; Porphyridiales; Porphyridiales_X; Porphyridium	3.80903	20.53108	6.11055	4.54971	8.05857	5.06117
Eukaryota; Archaeplastida; Rhodophyta; Rhodellophyceae	1419.9090000000003	887.2167700000001	1709.9362800000004	1243.9468500000005	636.01157	1583.33445
Eukaryota; Archaeplastida; Rhodophyta; Rhodellophyceae; Rhodellales	1617.30416	958.11771	1029.82723	620.4528899999999	417.87108	978.65854
Eukaryota; Archaeplastida; Rhodophyta; Rhodellophyceae; Rhodellales; Rhodellales_X	0.54314	1.35494	22.173800000000004	0.90705	11.09696	8.78825
Eukaryota; Archaeplastida; Rhodophyta; Stylonematophyceae	2503.9433400000003	1667.0777400000004	4097.6381	2862.723919999998	4559.85043	4014.791320000001
Eukaryota; Archaeplastida; Rhodophyta; Stylonematophyceae; Porphyridiales-2	196.28597999999997	99.99852	1070.0989900000002	527.38787	1446.8509599999998	1198.5213099999994
Eukaryota; Archaeplastida; Rhodophyta; Stylonematophyceae; Porphyridiales-2; Stylonematales-Group-II	84.19246	325.48323	237.6785	114.08523	322.57111999999995	193.35687
Eukaryota; Archaeplastida; Rhodophyta; Stylonematophyceae; Porphyridiales-2; Stylonematales-Group-II; Rhodosorus	1.22222	0.11628	1.37828		12.19482	
Eukaryota; Excavata; Discoba	1042.10886	600.361	441.28789000000006	1058.77554	326.18817999999993	822.9410799999999
Eukaryota; Excavata; Discoba; Euglenozoa	1806.42237	6117.475209999998	6159.283139999998	1945.7348900000004	2170.7726900000007	2140.24643
Eukaryota; Excavata; Discoba; Euglenozoa; Euglenida	1996.8115299999995	1826.20176	924.0018299999998	1486.1593699999996	875.8296399999999	1238.9246099999996
Eukaryota; Excavata; Discoba; Euglenozoa; Euglenida; Eutreptiales	136.74595000000002	23.66287	122.20825	114.0781	132.30265	78.24648999999998
Eukaryota; Excavata; Discoba; Euglenozoa; Kinetoplastida	220.09867	15.901609999999998	39.596430000000005	191.85842	16.53063	148.75757000000002
Eukaryota; Excavata; Discoba; Euglenozoa; Kinetoplastida; Neobodonid	5.02916		3.22495			
Eukaryota; Excavata; Discoba; Heterolobosea	402.34577	1788.16593	2048.6801400000004	348.95113999999995	1740.65838	320.74967000000004
Eukaryota; Excavata; Discoba; Heterolobosea; Heterolobosea_X	267.16669999999993	403.3187400000001	501.38349000000005	258.70484000000005	400.07236000000006	239.57293000000004
Eukaryota; Excavata; Discoba; Heterolobosea; Heterolobosea_X; Vahlkampfiidae	8.55978	12.45376	15.24514	12.54585	25.578340000000004	32.39046
Eukaryota; Hacrobia	11.86548	11.74555	11.69256	1.28035	31.89117	54.02032
Eukaryota; Hacrobia; Cryptophyta	2096.01637	1663.3839800000007	1578.3888999999997	2381.87808	2999.9640500000014	1836.942
Eukaryota; Hacrobia; Cryptophyta; Cryptophyceae	30227.51443	32100.83249999997	32931.676690000015	30232.998790000016	35476.82522000001	24857.71192999997
Eukaryota; Hacrobia; Cryptophyta; Cryptophyceae; Cryptomonadales	4841.72437	5937.350030000004	5950.50392	6927.270189999996	6787.904600000004	5141.484059999992
Eukaryota; Hacrobia; Cryptophyta; Cryptophyceae; Cryptomonadales; Cryptomonadales_X	3685.3419600000016	3459.223430000001	3131.70088	2726.169189999999	4261.460280000002	2342.61712
Eukaryota; Hacrobia; Cryptophyta; Cryptophyceae; Cryptomonadales; Cryptomonadales_X; Chroomonas	26.13703	7.34436	2314.53556	1.31293	31.74573	107.07235
Eukaryota; Hacrobia; Cryptophyta; Cryptophyceae; Cryptomonadales; Cryptomonadales_X; Cryptomonas	0.36458		12.71812	1.94667	10.24561	2.86021
Eukaryota; Hacrobia; Cryptophyta; Cryptophyceae; Cryptomonadales; Cryptomonadales_X; Hanusia	22.49716				0.58252	
Eukaryota; Hacrobia; Cryptophyta; Cryptophyceae; Cryptomonadales; Cryptomonadales_X; Hemiselmis	637.2591199999999	4926.147199999999	1872.30236	2675.2396300000005	11503.21315	184.01638
Eukaryota; Hacrobia; Cryptophyta; Cryptophyceae; Cryptomonadales; Cryptomonadales_X; Rhodomonas	2.75789	2.80889	9.55538	13.27598	18.2733	20.13735
Eukaryota; Hacrobia; Cryptophyta; Cryptophyceae; Cryptophyceae_XXX	361.36424	251.39472	568.9254799999997	496.83737	1183.3306999999995	813.42117
Eukaryota; Hacrobia; Cryptophyta; Cryptophyceae; Cryptophyceae_XXX; Cryptophyceae_XXXX	3.62531	9.8658	47.89375	0.43377	25.50283	26.16374
Eukaryota; Hacrobia; Cryptophyta; Cryptophyceae; Goniomonadales	1741.6478800000002	1528.5313899999996	2702.50878	1919.3509900000004	3354.2157000000007	1238.5311600000005
Eukaryota; Hacrobia; Cryptophyta; Cryptophyceae; Goniomonadales; Goniomonadales_X	148.34665	115.16492	501.32578	565.6437500000002	383.5396799999998	557.8989399999998
Eukaryota; Hacrobia; Cryptophyta; Cryptophyceae; Goniomonadales; Goniomonadales_X; Goniomonas	16.95614	1428.8445900000002	17.98789	5.13131	567.02389	329.78443
